name,state,pop
University of Cosmetology Arts & Sciences-La Joya,TX,117.0
Preferred College of Nursing-Van Nuys,CA,15.0
Bryant & Stratton College-Akron,OH,259.0
Annenberg School of Nursing,CA,19.0
American Medical Academy,FL,247.0
Chamberlain College of Nursing-Georgia,GA,879.0
Chamberlain College of Nursing-Indiana,IN,219.0
Carrington College-Mesquite,TX,270.0
Sessions College for Professional Design,AZ,99.0
Virginia College-Shreveport Bossier City,LA,357.0
Regency Beauty Institute-Hoover,AL,46.0
Regency Beauty Institute-San Antonio,TX,33.0
Regency Beauty Institute-Carrollwood,FL,33.0
Regency Beauty Institute-Clearwater,FL,15.0
Regency Beauty Institute-Newport News,VA,119.0
Regency Beauty Institute-Lewisville,TX,35.0
Regency Beauty Institute-Dallas,TX,20.0
Regency Beauty Institute-Plano,TX,43.0
Empire Beauty School-Virginia Beach,VA,167.0
Ross Medical Education Center-Morgantown,WV,64.0
Paul Mitchell the School-Ogden,UT,125.0
Everest Institute-Bensalem,PA,244.0
Golf Academy of America-Farmers Branch,TX,80.0
Utah College of Massage Therapy-Dallas,TX,324.0
Miami Ad School-New York,NY,99.0
Dade Medical College-West Palm Beach,FL,263.0
Dade Medical College-Jacksonville,FL,233.0
WestMed College,CA,366.0
Larry's Barber College,IL,142.0
Futura Career Institute,FL,138.0
Access Careers,NY,286.0
Flair Beauty College,CA,46.0
Eternity Cosmetology School,FL,177.0
Tri-State Institute of Hair Design,KY,56.0
Vogue College of Cosmetology-San Antonio Fredericksburg,TX,116.0
Vogue College of Cosmetology,TX,116.0
Tomorrow's Image Barber Academy of Virginia,VA,24.0
Excel Learning Center,TX,171.0
College of International Esthetics Inc,CO,86.0
Medical Allied Career Center,CA,63.0
Bais HaMedrash and Mesivta of Baltimore,MD,59.0
Long Island Barber Institute,NY,61.0
Salon Institute-Toledo Campus,OH,105.0
American Institute of Medical Sonography,NV,48.0
Curve Metric School of Hair Design,IL,47.0
Athena Career Academy,OH,165.0
Yeshiva Gedolah Zichron Leyma,NJ,28.0
The Barber School,UT,187.0
Be'er Yaakov Talmudic Seminary,NY,382.0
RGV Careers,TX,524.0
Alexander Academy,MA,58.0
LeMelange Academy of Hair,CA,56.0
Aveda Institute-Tucson,AZ,140.0
Velvet Touch Academy of Cosmetology,ID,41.0
Ambiance Beauty & Barber Academy Inc,FL,39.0
Diamond Beauty College,CA,146.0
University Academy of Hair Design,AL,43.0
Florida Institute of Recording Sound and Technology,FL,170.0
New Dimensions Beauty Academy Inc,CO,57.0
Jolei's Hair Institute,SC,30.0
Paul Mitchell the School-Reno,NV,180.0
Boise Barber College,ID,42.0
Austin Kade Academy,ID,193.0
Aesthetic Science Institute,NY,66.0
Elaine Sterling Institute,GA,167.0
Wade Gordon Hairdressing Academy,TX,97.0
Mitsu Sato Hair Academy,KS,54.0
SAE Institute of Technology-Los Angeles,CA,259.0
Florida Vocational Institute,FL,106.0
SAE Institute of Technology-Atlanta,GA,374.0
Academy di Firenze,ID,12.0
SAE Institute of Technology-Miami,FL,94.0
Colorado State University-Global Campus,CO,6506.0
Paul Mitchell the School-Overland Park,KS,180.0
Medspa Academies,UT,140.0
Brighton Institute of Cosmetology,MI,56.0
West Coast University-Dallas,TX,428.0
National American University-Bellevue,NE,189.0
National American University-Burnsville,MN,182.0
National American University-Mesquite,TX,203.0
Empire Beauty School-Savannah,GA,151.0
Ogle School Hair Skin Nails-Denton,TX,103.0
Empire Beauty School-West Greensboro,NC,143.0
California College San Diego,CA,322.0
Old Town Barber College-Topeka,KS,17.0
Jolie Hair and Beauty Academy-Northfield,NJ,200.0
Bellus Academy,KS,216.0
MotoRing Technical Training Institute,RI,14.0
Leon Studio One School of Hair Design & Career Training Center,NY,18.0
ITT Technical Institute-Philadelphia,PA,777.0
ITT Technical Institute-Marlton,NJ,383.0
ITT Technical Institute-Germantown,WI,4.0
ITT Technical Institute-Southfield,MI,36.0
ITT Technical Institute-West Palm Beach,FL,346.0
ITT Technical Institute-Deerfield Beach,FL,16.0
ITT Technical Institute-Indianapolis East,IN,288.0
ITT Technical Institute-Douglasville,GA,171.0
ITT Technical Institute-Overland Park,KS,190.0
ITT Technical Institute-West Chester,OH,14.0
Pennsylvania State University-World Campus,PA,5736.0
Medical Career Institute,NJ,60.0
Advance Beauty Techs Academy,CA,50.0
Montage Academy,CO,52.0
Brand College,CA,59.0
Hinton Barber and Beauty College,CA,57.0
Advanced Career Institute,CA,253.0
Digital Film Academy,NY,88.0
MyComputerCareer.com-Raleigh,NC,353.0
Kaplan University-Augusta Campus,ME,472.0
South University-Austin,TX,217.0
South University-Cleveland,OH,319.0
Bryant & Stratton College-Online,NY,2574.0
Virginia College-Florence,SC,414.0
Ogle School Hair Skin Nails-San Antonio,TX,129.0
Elizabethtown College School of Continuing and Professional Studies,PA,341.0
Fortis College-Cutler Bay,FL,236.0
Minnesota School of Cosmetology-Plymouth Campus,MN,76.0
Mercyhurst University-North East Campus,PA,933.0
Warner Pacific College Adult Degree Program,OR,664.0
Platt College-Riverside,CA,415.0
Savannah Law School,GA,
Empire Beauty School-Glen Burnie,MD,167.0
Everest College-Woodbridge,VA,551.0
Everest College-Kansas City,MO,320.0
International School of Cosmetology-Toni & Guy Hairdressing Academy,AZ,64.0
InterCoast Career Institute-Salem,NH,25.0
American National University-Canton,OH,73.0
Vatterott College-Fairview Heights,IL,497.0
Ross Medical Education Center-Dayton,OH,89.0
Ross Medical Education Center-Ontario,OH,133.0
Ross Medical Education Center-Bowling Green,KY,168.0
Florida Institute of Technology-Online,FL,2063.0
Rasmussen College-Kansas,KS,190.0
Columbia Institute,MD,63.0
School of Missionary Aviation Technology,MI,34.0
Ace Cosmetology and Barber Training Center,CT,14.0
Manthano Christian College,MI,32.0
California Miramar University,CA,245.0
Rocky Vista University,CO,
Virginia College-Greensboro,NC,513.0
The College of Health Care Professions-Dallas,TX,152.0
The College of Health Care Professions-Fort Worth,TX,310.0
Shear Finesse Hairstyling Academy,FL,17.0
Academy of Salon Professionals,MO,25.0
CyberTex Institute of Technology,TX,97.0
UEI College-Santa Cruz,CA,67.0
New England Tractor Trailer Training School of CT-Bridgeport,CT,193.0
Gemini School of Visual Arts & Communication,TX,14.0
Designer Barber & Stylist School,AR,50.0
Paul Mitchell the School-Woodbridge,VA,118.0
College of the Muscogee Nation,OK,179.0
The Salon Professional Academy-Huntsville,AL,51.0
Midwives College of Utah,UT,207.0
Aspen Beauty Academy of Laurel,MD,75.0
M T Training Center,TX,110.0
Berks Career & Technology Center,PA,52.0
Future Generations Graduate School,WV,
Carthage R9 School District-Carthage Technical Center,MO,11.0
Grace Mission University,CA,73.0
PCCTI IT and Healthcare,IL,236.0
Sotheby's Institute of Art-NY,NY,
Top Nails & Hair Beauty School,UT,40.0
Radians College,DC,215.0
Santa Ana Beauty College,CA,420.0
Shepherds College,WI,53.0
Woodruff Medical Training and Testing,GA,127.0
Helms College,GA,116.0
American Academy of Personal Training,NY,187.0
Ukiah Adult School,CA,39.0
Riverside County Office of Education,CA,310.0
Institute of Health Sciences,MD,66.0
Mid-South Christian College,TN,21.0
Advanced Computing Institute,CA,354.0
New York Institute of Beauty,NY,112.0
Ultrasound Medical Institute,FL,11.0
Beautiful You School of Nail Technology,UT,14.0
Harmon's Beauty School,MD,7.0
Xavier College School of Nursing,CA,58.0
Lawrence & Company College of Cosmetology,CA,62.0
Cactus Academy,NY,123.0
Kaizen Beauty Academy,FL,52.0
Southern Texas Careers Academy,TX,37.0
Sharp Edgez Barber Institute,NY,61.0
The Salon Professional Academy-Nashville,TN,49.0
Cosmotech School of Cosmetology,ME,41.0
Prestige Health & Beauty Sciences Academy,FL,33.0
Grace College of Barbering,NC,25.0
California Career Institute,CA,73.0
Cosmo Factory Cosmetology Academy,CA,19.0
Grace School of Theology,TX,41.0
Yeshiva Gedolah Kesser Torah,NY,67.0
Universal Training Institute,NJ,164.0
Yeshiva Yesodei Hatorah,NJ,69.0
Rizzieri Institute,NJ,61.0
Bonnie Joseph Academy of Cosmetology and Barbering,UT,31.0
W Academy of Salon and Spa,CA,40.0
Boca Beauty Academy,FL,208.0
United Medical and Business Institute,GA,36.0
Paul Mitchell the School-Jersey Shore,NJ,176.0
City Pointe Beauty Academy,MO,63.0
The Chrysm Insitute of Esthetics,VA,114.0
National Personal Training Institute of Columbus,OH,79.0
Bly's School of Cosmetology,FL,77.0
Toni & Guy Hairdressing Academy-Manteca,CA,72.0
Belle Academy of Cosmetology,CT,14.0
Dorsey Business Schools-Lansing,MI,142.0
ITT Technical Institute-Pensacola,FL,229.0
ITT Technical Institute-San Antonio East,TX,228.0
MedTech Institute-Orlando Campus,FL,411.0
Empire Beauty School-Augusta,GA,78.0
South University-High Point,NC,296.0
Empire Beauty School-Vernon Hills,IL,60.0
Empire Beauty School-Stone Park,IL,178.0
Court Reporting Institute of St Louis,MO,247.0
Ohio Business College-Dayton,OH,92.0
Empire Beauty School-Rochester,NY,127.0
American Career College-Long Beach,CA,516.0
Ross Medical Education Center-Kokomo,IN,148.0
Ross Medical Education Center-Erlanger,KY,54.0
Ross Medical Education Center-Charleston,WV,103.0
L'Ecole Culinaire-Kansas City,MO,193.0
Utah College of Massage Therapy-Houston,TX,350.0
InterCoast Colleges-Fairfield,CA,224.0
Vatterott College-ex'treme Institute by Nelly-St Louis,MO,444.0
College of Business and Technology-Miami Gardens,FL,89.0
Milan Institute of Cosmetology-Nampa,ID,127.0
Milan Institute-Merced,CA,336.0
Augusta University,GA,5030.0
Middle Georgia State University,GA,7487.0
Trenz Beauty Academy,IL,54.0
Paul Mitchell the School-Denver,CO,171.0
Academy of Interactive Entertainment,WA,77.0
Arrojo Cosmetology School,NY,29.0
Cosmetology Academy of Texarkana,TX,89.0
Virginia Baptist College,VA,69.0
Lynnes Welding Training,ND,25.0
Aviation Institute of Maintenance-Las Vegas,NV,116.0
Tulsa Technology Center-Owasso Campus,OK,377.0
Tulsa Technology Center-Sand Springs Campus,OK,203.0
National American University-Austin South,TX,121.0
National American University-Lewisville,TX,213.0
National American University-Georgetown,TX,212.0
National American University-Richardson,TX,242.0
National American University-Rochester,MN,155.0
National American University-Weldon Spring,MO,75.0
National American University-Wichita West,KS,296.0
National American University-Indianapolis,IN,199.0
National American University-Tigard,OR,64.0
The Art Institute of St Louis,MO,455.0
DeVry College of New York,NY,1301.0
DeVry University-Arizona,AZ,991.0
DeVry University-California,CA,6435.0
DeVry University-Colorado,CO,747.0
DeVry University-Florida,FL,1962.0
DeVry University-Georgia,GA,2265.0
DeVry University-Illinois,IL,18055.0
DeVry University-Indiana,IN,249.0
DeVry University-Maryland,MD,17.0
DeVry University-Michigan,MI,185.0
DeVry University-Minnesota,MN,231.0
DeVry University-Missouri,MO,613.0
DeVry University-Nevada,NV,291.0
DeVry University-New Jersey,NJ,1314.0
DeVry University-North Carolina,NC,414.0
DeVry University-Ohio,OH,2314.0
DeVry University-Oklahoma,OK,141.0
DeVry University-Oregon,OR,60.0
DeVry University-Pennsylvania,PA,904.0
DeVry University-Tennessee,TN,272.0
DeVry University-Texas,TX,1982.0
DeVry University-Utah,UT,26.0
DeVry University-Virginia,VA,695.0
DeVry University-Washington,WA,372.0
DeVry University-Wisconsin,WI,136.0
University of North Georgia,GA,14976.0
South Georgia State College,GA,2371.0
Northeastern University Global Network,MA,1976.0
Brown Mackie College-Dallas,TX,432.0
American Institute-Toms River,NJ,323.0
Alamo City Barber College,TX,113.0
Arizona College-Mesa,AZ,336.0
Central Georgia Technical College,GA,6839.0
Barber School of Pittsburgh,PA,38.0
The Salon Professional Academy-South Plainfield,NJ,118.0
Arizona State University-Skysong,AZ,11340.0
Louisiana Delta Community College,LA,3004.0
Fab School,CA,107.0
Networks Barber College,IL,21.0
JB's Hair Design and Barber College,OK,41.0
Graduate School USA,DC,22.0
Virginia College-Lubbock,TX,167.0
Paul Mitchell the School-Lombard,IL,114.0
Paul Mitchell the School-Greenville,SC,100.0
Divine Crown Academy of Cosmetology,PA,29.0
Delta College of Arts & Technology-Lafayette Campus,LA,245.0
Delta College-Slidell Campus,LA,187.0
Integrity College of Health,CA,53.0
Electrical Training Center,NY,141.0
Alexander Paul Institute of Hair Design,NC,29.0
Computer Training Academy,CA,92.0
More Tech Institute,FL,67.0
Dorsey Business Schools-Dearborn,MI,232.0
NeeCee's College of Cosmetology,TX,21.0
Ridley-Lowell Business & Technical Institute,RI,70.0
Sutter Beauty College,CA,86.0
Midwest Technical Institute,IN,117.0
New Horizons Medical Institute,GA,358.0
Ohio Institute of Allied Health,OH,57.0
Paul Mitchell the School-Ardmore,OK,33.0
Beauty and Health Institute,FL,70.0
School for Allied Health Professionals,TX,28.0
Cosmix School of Makeup Artistry,FL,92.0
River Valley Cosmetology Institute,OK,58.0
Luckes Beauty Academy,VA,35.0
Total Transformation Institute of Cosmetology,TX,54.0
Vibe Barber College,TN,60.0
Champ's Barber School,PA,12.0
Azure College,FL,211.0
Nunation School of Cosmetology,AL,13.0
IGlobal University,VA,39.0
East-West Healing Arts Institute,WI,40.0
National Personal Training Institute,VA,136.0
Standard Healthcare Services-College of Nursing,VA,246.0
Philadelphia Technician Training,PA,60.0
Grace International Beauty School,NY,12.0
Alliance Computing Solutions,NY,36.0
InterAmerican Technical Institute,FL,29.0
Bay Area Medical Academy,CA,95.0
Mind Body Institute,TN,37.0
Parisian Spa Institute,FL,88.0
Yechanlaz Instituto Vocacional,FL,57.0
Creative Touch Cosmetology School,IL,7.0
LaBarberia Institute of Hair,OH,43.0
Setting the Standard Barbering and Natural Hair Academy,LA,16.0
Bos-Man's Barber College,LA,24.0
Healthcare Preparatory Institute,NV,28.0
Alabama College of Osteopathic Medicine,AL,
Morthland College,IL,63.0
High Desert Medical College,CA,211.0
Paul Mitchell the School-Schenectady,NY,93.0
Beyond Measure Barbering Institute,NC,39.0
Beauty Anatomy Institute of Cosmetology and Wellness,FL,40.0
Barber Institute of Texas,TX,10.0
Jupiter Beauty Academy,MA,124.0
MedQuest College,KY,226.0
First Coast Barber Academy,FL,18.0
Debutantes School of Cosmetology and Nail Technology,IL,48.0
Excel Academies of Cosmetology-Troy,MI,33.0
Excel Academies of Cosmetology-Merrillville,IN,35.0
Excel Academies of Cosmetology,MI,25.0
Ricci's Academy of Cosmetology,CT,89.0
Yahweh Beauty Academy,TX,30.0
Excel Learning Center-San Antonio,TX,114.0
Preparing People Barber Styling College,TX,50.0
Arizona School of Integrative Studies,AZ,91.0
Lee Professional Institute,FL,36.0
Burnett International College,FL,281.0
Park Place Premier Barber School,LA,15.0
The Salon Professional Academy-San Jose,CA,19.0
Sterling Health Center,TX,44.0
Knox Theological Seminary,FL,
Montessori Education Institute of the Pacific Northwest,WA,9.0
Jolie Health and Beauty Academy-Turnersville,NJ,138.0
Ross Medical Education Center-Owensboro,KY,77.0
Ross Medical Education Center-Evansville,IN,179.0
Ross Medical Education Center-Johnson City,TN,193.0
North-West College-Santa Ana,CA,98.0
North-West College-Long Beach,CA,191.0
Branford Hall Career Institute-Amityville,NY,328.0
Taylor Andrews Academy-Orem,UT,53.0
University of Florida-Online,FL,879.0
Buchanan Beauty College-Pleasantview,TN,26.0
Ogle School Hair Skin Nails-Stafford,TX,160.0
University of Phoenix-Arizona,AZ,151558.0
University of Phoenix-Arkansas,AR,551.0
University of Phoenix-California,CA,19657.0
University of Phoenix-Colorado,CO,1350.0
University of Phoenix-Florida,FL,3057.0
University of Phoenix-Georgia,GA,2521.0
University of Phoenix-Louisiana,LA,865.0
University of Phoenix-Michigan,MI,1126.0
University of Phoenix-Missouri,MO,952.0
University of Phoenix-Nevada,NV,1708.0
University of Phoenix-North Carolina,NC,684.0
University of Phoenix-Oklahoma,OK,428.0
University of Phoenix-Tennessee,TN,2252.0
University of Phoenix-Texas,TX,4484.0
University of Phoenix-Virginia,VA,1112.0
University of Phoenix-Pennsylvania,PA,639.0
Merrillville Beauty College-Flawless Barber Academy,OH,61.0
Tint School of Makeup & Cosmetology-Seattle,WA,95.0
Centro de Estudios Multidisciplinarios-Mayaguez,PR,210.0
Heritage College-Cleveland,OH,49.0
Aveda Institute-Phoenix,AZ,176.0
University of North Texas at Dallas,TX,1623.0
BridgeValley Community & Technical College,WV,1887.0
Northwest College-Medford,OR,50.0
Virginia College-Fort Pierce,FL,230.0
Houston Training Schools-Gessner,TX,90.0
Empire Beauty School-Buffalo,NY,53.0
Paul Mitchell the School-Toledo,OH,114.0
MJ's Barber Academy,TX,15.0
Trine University-Arizona Regional Campus,AZ,28.0
Regency Beauty Institute-Gaithersburg,MD,40.0
Georgia Military College,GA,6621.0
New Horizons Medical Institute-Winder,GA,206.0
SAE Institute of Technology-Chicago,IL,118.0
Beau Monde College of Hair Design-Beau Monde Academy of Cosmetology,OR,50.0
Fayette Beauty Academy-Ritz Beauty Academy,GA,19.0
Fountain of Youth Academy of Cosmetology,PA,12.0
MCI Institute of Technology-Boca Raton,FL,302.0
West Coast University-Miami,FL,46.0
National American University-Houston,TX,253.0
National American University-Harold D. Buckingham Graduate School,TX,
Aparicio-Levy Technical College,FL,181.0
Fred D. Learey Technical College,FL,461.0
Hollywood Institute of Beauty Careers-West Palm Beach,FL,55.0
Hollywood Institute of Beauty Careers-Casselberry,FL,75.0
Coachella Valley Beauty College-Beaumont,CA,67.0
Dewey University-Mayaguez,PR,94.0
Coastal Pines Technical College,GA,1782.0
Troy University-Phenix City Campus,AL,
Troy University-Montgomery Campus,AL,
Troy University-Dothan Campus,AL,
